q_id,question,mean,median,sd
378,自分の思ったよりできなかったことは何ですか？,4.7,5.0,1.0875470659652646
380,あなたは，どのような本が好きですか？,2.2,2.0,0.7143842296595069
381,あなたは，何を見ると幸せを感じますか？,3.2666666666666666,3.0,1.1724814044061256
382,あなたが音楽で苦手なジャンルは何ですか？,3.066666666666667,3.0,1.257620449659713
383,あなたがストレスを感じるとき、それはどういう状況ですか？,4.862068965517241,5.0,1.1251710324287365
384,怒りっぽいとか、あなたの小さな性格の癖は何ですか？,5.068965517241379,5.0,1.193166090784114
385,あなたの弱点や改善したい部分は何ですか？,5.1,5.0,1.155198146908438
388,あなたの視力はどのくらいですか？,2.4,2.0,1.2205143065174586
389,あなたは現在，学業や仕事上の問題に直面していますか？,4.8,5.0,1.1566896880679618
390,あなたは現在，何かのスポーツを習い事としてやっていますか？,2.066666666666667,2.0,0.784915252764901
391,あなたは現在，経済的な問題を何か抱えていますか？,6.333333333333333,7.0,0.9222660747548282
392,あなたが最近失敗したと感じる出来事は何ですか？,5.033333333333333,5.0,1.2452207485597395
393,日常生活でのちょっとした困りごとは何ですか？,3.892857142857143,4.0,1.030615986761952
394,あなたが日々鍛えていることは何ですか？,2.7586206896551726,3.0,0.9124211282466753
395,あなたの仕事に対する現在の考えは何ですか？,4.379310344827586,5.0,1.0827805840074194
396,あなたは、自分の健康状態についてどう思っていますか？,4.633333333333334,5.0,1.3256965204630415
397,あなたのキャリアパスについてどう思っていますか？,4.433333333333334,4.5,0.9714309861845772
398,あなたの仕事の中で、改善したいと思っている部分は何ですか？,4.766666666666667,5.0,1.0400044208570938
399,あなたの部屋のなかで、気に入らない箇所や改善したい箇所は何ですか？,3.8333333333333335,4.0,1.2058287558794354
400,あなたの外見の中で、気に入らない部分は何ですか？,5.4,6.0,1.2484473115254693
401,自分の能力の中で，特に自信を持っているところは何ですか？,3.9642857142857144,4.0,1.0357370915204893
405,あなたの趣味について、一番興味がないものは何ですか？,3.3333333333333335,3.0,1.3217891045025334
407,これまでにあなたが悩んだことがある仕事上の問題は何ですか？,4.833333333333333,5.0,1.11674815279973
409,これまでに困ったことがある、あなたの健康上の問題は何ですか？,5.714285714285714,6.0,1.0490610566259242
410,最近特に悩みやすい身体のコンディションは何ですか？,5.566666666666666,5.5,1.072648457158112
411,自分の性格についてずっと思い悩んでいることは何ですか？,5.586206896551724,6.0,1.0527936095153945
412,自分の外見について強く悩んでいることは何ですか？,6.033333333333333,6.0,0.7648904962570576
413,あなたが現在、一番嬉しく思っていることや、楽しみにしていることは何ですか？,2.9,3.0,0.5477225575051661
414,あなたが今、一番やりたいことは何ですか？,2.8666666666666667,3.0,0.8995528902176071
415,あなたが最近、困っていることや問題は何ですか？,4.933333333333334,5.0,1.0482607379429243
416,これまでで最も困った経験や難儀した出来事は何ですか？,5.066666666666666,5.0,1.0806553992619587
417,これまで最も後悔したことや、やり直したいと思ったことは何ですか？,5.166666666666667,5.0,1.2887666740841357
418,これまでで最も達成感を感じた、あるいは最も喜んだことは何ですか？,3.4,3.0,1.2484473115254693
419,これまでに、あなたが最もショックを受けた出来事は何ですか？,5.733333333333333,6.0,1.048260737942924
420,それまでに、あなたが悔しさや打ちのめされた経験を教えてもらえますか？,5.3,5.0,1.149212624004981
421,これまでに、あなたが価値観が変化した経験はありますか？,4.266666666666667,4.0,1.257620449659713
422,あなたが今現在勉強していることは何ですか？,2.566666666666667,3.0,0.7738543627276672
423,あなたが現在の仕事でやっている内容を教えてもらえますか？,3.566666666666667,3.0,1.1043279539543753
424,あなたの利用中の通信手段を全て教えてもらえますか？,4.066666666666666,4.0,1.9286109586656035
425,誰かに大きな迷惑をかけたことはありますか？,4.933333333333334,5.0,1.3113124074319809
426,あなたが人に裏切られたことはありますか？,5.5,6.0,1.1962585350828727
427,自分の失敗で，何かを大きく失ってしまった経験はありますか？,5.5,5.5,0.8610338613230188
428,あなたの月々の生活費はいくらくらいですか？,6.366666666666666,7.0,0.8899179866642241
429,あなたは株でいくらくらい儲けていますか？,6.633333333333334,7.0,0.7648904962570576
430,あなたの年間のスポーツ用品の出費はいくらですか？,4.428571428571429,4.5,1.6426846010152705
434,最後の休日は何をしましたか？,2.8333333333333335,3.0,1.0854312136382618
435,皆さんが集まる時間は何時ですか？,2.0344827586206895,2.0,1.0170952554312156
436,最後に読んだ本は何ですか？,2.066666666666667,2.0,0.8683449709106095
438,昨晩の晩御飯は何を食べましたか？,2.033333333333333,2.0,0.9643054793328018
443,今何を考えていますか？,3.466666666666667,4.0,1.4319827906241327
446,来週の予定は何ですか？,3.1666666666666665,3.0,1.4403862827999165
448,今日の晩御飯は何にしますか？,1.9333333333333333,2.0,0.8276819867946674
449,もし飲むとしたら「ストロングゼロ味の水」と「水味のストロングゼロ」のどちらですか？,2.8518518518518516,3.0,1.3503191561115555
450,もし選ぶとしたら「醤油味のアイス」か「アイス味の醤油」どちらがいいですか？,2.642857142857143,2.0,1.2827714704898319
452,「自分の運命の相手」と「自分の最後の恋人」で知りたくないのはどちらですか？,3.9655172413793105,4.0,1.4010903565409756
453,「自分の結婚相手」と「自分の死に方」で知りたくないのはどちらですか？,4.366666666666666,4.5,1.5196036990935662
454,「自分の将来のパートナー」と「自分の長寿」で知りたくないのはどちらですか？,4.066666666666666,4.0,1.311312407431981
455,選ぶなら「自由な時間が全くない豊かな生活」と「貧乏だけど自由な時間がたくさんある生活」のどちらですか？,4.0344827586206895,4.0,1.4263529572376852
456,選ぶとしたら「必ず成功するが困難な仕事」と「すぐに終わるが報酬の少ない仕事」のどちらですか？,3.6551724137931036,4.0,1.3436587063729475
457,選ぶとすれば、「一生お金に困らない人生」と「一度だけ願い事が叶う人生」のどちらですか？,3.689655172413793,4.0,1.3654786778651777
458,恋人を選ぶときに我慢するなら「食生活が偏っている点」と「睡眠時間が長い点」のどちらですか？,3.3333333333333335,3.0,1.0933445471810679
459,飲み会を開くなら「ビールがない場所」と「おつまみがない場所」のどちらですか？,2.888888888888889,3.0,1.0860419786947368
460,旅行先を選ぶときに妥協するなら「距離が遠い場所」と「予算が高い場所」のどちらですか？,3.3448275862068964,3.0,1.4460750343347017
461,結婚相手を選ぶときに大切なのは「学歴」と「収入」のどちらですか？,4.433333333333334,5.0,1.4064710873459962
462,あなたが旅行する時に重視するのは「観光地」ですか「食事」ですか？,2.2,2.0,0.8866830868758714
463,あなたが仕事を選ぶとき「給料」と「職場環境」のどちらが重要ですか？,4.0,4.0,1.186342028003479
464,「時間を止める能力」と「物を移動する能力」のどちらが欲しいですか？,2.9310344827586206,3.0,1.3344617556677678
466,「ロボットを操作できる能力」と「車を運転できる能力」のどちらが欲しいですか？,2.7241379310344827,2.0,1.2217245341886294
467,あなたが行きたいと思う惑星が存在するとしたら，行きたいですか？,2.5172413793103448,2.0,1.2711268806842333
468,永遠に忍耐力がつくトレーニングができるとしたらやりますか？,3.2333333333333334,3.0,0.8172001541568767
469,永遠に眠らずに人間以上の力を得られるとしたら、望みますか？,3.357142857142857,3.0,1.3934844605516568
470,休暇をとるとき、「リラックスする」のと「新しい経験を得る」のどちらが重要ですか？,2.8,3.0,0.9965457582448796
472,あなたが最も大切にするのは「健康」か「仕事」ですか？,3.7241379310344827,4.0,1.3600565041869697
473,「自由時間がたくさんある職業」と「好きな仕事ができる忙しい職業」のどちらですか？,3.4,3.0,1.0034423509719619
475,「絶対的な権力者となる」か「無力だが幸せな人間となる」のどちらですか？,3.8333333333333335,4.0,1.1768846465411842
477,「常夏の地域」と「氷雪の地域」ではどちらに住みたいですか？,2.8275862068965516,3.0,1.2267542982905684
478,「夜型の生活」と「昼型の生活」のどちらが好きですか？,2.4827586206896552,2.0,0.9110703930453145
479,一人で暮らすとしたら「海辺の家」と「山間の家」のどちらを選びますか？,2.3333333333333335,2.0,0.9942362632324555
480,あなたがゲームで一つ選ばないといけないとしたら「アクション」や「パズル」のどちらを選びますか？,2.3333333333333335,2.0,1.2129568697262456
481,夜一人で行かないといけないとしたら「森」と「洞窟」のどちらを選びますか？,2.7666666666666666,3.0,1.1651056880677462
